codigo_municipio,municipio,estado,regiao,ano,IN049
250130,Aroeiras,PB,Nordeste    ,2003,54
250150,Bananeiras,PB,Nordeste    ,2003,48
250160,Barra de Santa Rosa,PB,Nordeste    ,2003,42
250180,Bayeux,PB,Nordeste    ,2003,49
250200,Belém do Brejo do Cruz,PB,Nordeste    ,2003,26
250220,Bom Jesus,PB,Nordeste    ,2003,24
250250,Boqueirão,PB,Nordeste    ,2003,55
250300,Caaporã,PB,Nordeste    ,2003,49
250320,Cabedelo,PB,Nordeste    ,2003,34
250360,Caiçara,PB,Nordeste    ,2003,31
250370,Cajazeiras,PB,Nordeste    ,2003,45
250400,Campina Grande,PB,Nordeste    ,2003,39
250407,Caraúbas,PB,Nordeste    ,2003,4
250415,Casserengue,PB,Nordeste    ,2003,0
250430,Catolé do Rocha,PB,Nordeste    ,2003,49
250440,Conceição,PB,Nordeste    ,2003,59
250450,Condado,PB,Nordeste    ,2003,39
250510,Cuité,PB,Nordeste    ,2003,56
250540,Desterro,PB,Nordeste    ,2003,56
250590,Emas,PB,Nordeste    ,2003,16
250600,Esperança,PB,Nordeste    ,2003,28
250630,Guarabira,PB,Nordeste    ,2003,44
250660,Ibiara,PB,Nordeste    ,2003,60
250690,Itabaiana,PB,Nordeste    ,2003,64
250700,Itaporanga,PB,Nordeste    ,2003,54
250730,Jacaraú,PB,Nordeste    ,2003,32
250740,Jericó,PB,Nordeste    ,2003,31
250750,João Pessoa,PB,Nordeste    ,2003,42
250770,Juazeirinho,PB,Nordeste    ,2003,66
250790,Juripiranga,PB,Nordeste    ,2003,25
250830,Lagoa Seca,PB,Nordeste    ,2003,38
250890,Mamanguape,PB,Nordeste    ,2003,59
250910,Mari,PB,Nordeste    ,2003,19
250920,Massaranduba,PB,Nordeste    ,2003,30
250960,Monte Horebe,PB,Nordeste    ,2003,38
250970,Monteiro,PB,Nordeste    ,2003,36
250990,Natuba,PB,Nordeste    ,2003,6
251080,Patos,PB,Nordeste    ,2003,31
251090,Paulista,PB,Nordeste    ,2003,43
251110,Pedra Lavrada,PB,Nordeste    ,2003,1
251120,Pedras de Fogo,PB,Nordeste    ,2003,19
251130,Piancó,PB,Nordeste    ,2003,62
251140,Picuí,PB,Nordeste    ,2003,26
251200,Pocinhos,PB,Nordeste    ,2003,24
251210,Pombal,PB,Nordeste    ,2003,39
251230,Princesa Isabel,PB,Nordeste    ,2003,45
251274,Riachão,PB,Nordeste    ,2003,24
251275,Riachão do Bacamarte,PB,Nordeste    ,2003,6
251278,Riacho de Santo Antônio,PB,Nordeste    ,2003,65
251290,Rio Tinto,PB,Nordeste    ,2003,27
251340,Santa Luzia,PB,Nordeste    ,2003,30
251360,Santana dos Garrotes,PB,Nordeste    ,2003,3
251370,Santa Rita,PB,Nordeste    ,2003,48
251380,Santa Teresinha,PB,Nordeste    ,2003,20
251390,São Bento,PB,Nordeste    ,2003,55
250070,São João do Rio do Peixe,PB,Nordeste    ,2003,65
251420,São José da Lagoa Tapada,PB,Nordeste    ,2003,38
251450,São José de Piranhas,PB,Nordeste    ,2003,56
251460,São José do Bonfim,PB,Nordeste    ,2003,75
251490,São Mamede,PB,Nordeste    ,2003,52
251530,Sapé,PB,Nordeste    ,2003,30
251550,Serra Branca,PB,Nordeste    ,2003,32
251600,Solânea,PB,Nordeste    ,2003,35
251610,Soledade,PB,Nordeste    ,2003,46
251620,Sousa,PB,Nordeste    ,2003,26
251630,Sumé,PB,Nordeste    ,2003,22
251650,Taperoá,PB,Nordeste    ,2003,33
251660,Tavares,PB,Nordeste    ,2003,49
251680,Triunfo,PB,Nordeste    ,2003,18
251700,Umbuzeiro,PB,Nordeste    ,2003,44
251710,Várzea,PB,Nordeste    ,2003,44
260040,Água Preta,PE,Nordeste    ,2003,58
260480,Cortês,PE,Nordeste    ,2003,1
260590,Gameleira,PE,Nordeste    ,2003,23
260765,Itambé,PE,Nordeste    ,2003,0
261000,Palmares,PE,Nordeste    ,2003,38
261340,São José da Coroa Grande,PE,Nordeste    ,2003,68
261370,São Lourenço da Mata,PE,Nordeste    ,2003,75
261390,Serra Talhada,PE,Nordeste    ,2003,65
261420,Sirinhaém,PE,Nordeste    ,2003,42
261480,Tacaratu,PE,Nordeste    ,2003,41
261640,Vitória de Santo Antão,PE,Nordeste    ,2003,55
260320,Caetés,PE,Nordeste    ,2003,68
260300,Cabrobó,PE,Nordeste    ,2003,71
260290,Cabo de Santo Agostinho,PE,Nordeste    ,2003,57
260280,Buíque,PE,Nordeste    ,2003,32
260260,Brejo da Madre de Deus,PE,Nordeste    ,2003,27
260230,Bonito,PE,Nordeste    ,2003,52
260210,Bom Conselho,PE,Nordeste    ,2003,3
260150,Belém de Maria,PE,Nordeste    ,2003,56
260140,Barreiros,PE,Nordeste    ,2003,76
260120,Arcoverde,PE,Nordeste    ,2003,32
260110,Araripina,PE,Nordeste    ,2003,35
260105,Araçoiaba,PE,Nordeste    ,2003,68
261550,Tracunhaém,PE,Nordeste    ,2003,40
260010,Afogados da Ingazeira,PE,Nordeste    ,2003,65
261560,Trindade,PE,Nordeste    ,2003,54
260005,Abreu e Lima,PE,Nordeste    ,2003,70
260345,Camaragibe,PE,Nordeste    ,2003,66
260410,Caruaru,PE,Nordeste    ,2003,49
260490,Cumaru,PE,Nordeste    ,2003,10
260520,Escada,PE,Nordeste    ,2003,75
260545,Fernando de Noronha,PE,Nordeste    ,2003,28
260560,Flores,PE,Nordeste    ,2003,47
260570,Floresta,PE,Nordeste    ,2003,60
260600,Garanhuns,PE,Nordeste    ,2003,53
260620,Goiana,PE,Nordeste    ,2003,30
260660,Ibimirim,PE,Nordeste    ,2003,64
260680,Igarassu,PE,Nordeste    ,2003,74
260760,Ilha de Itamaracá,PE,Nordeste    ,2003,80
260720,Ipojuca,PE,Nordeste    ,2003,70
260770,Itapetim,PE,Nordeste    ,2003,23
260775,Itapissuma,PE,Nordeste    ,2003,62
260790,Jaboatão dos Guararapes,PE,Nordeste    ,2003,64
260820,Joaquim Nabuco,PE,Nordeste    ,2003,84
260890,Limoeiro,PE,Nordeste    ,2003,57
260920,Maraial,PE,Nordeste    ,2003,56
260930,Mirandiba,PE,Nordeste    ,2003,50
260940,Moreno,PE,Nordeste    ,2003,61
260960,Olinda,PE,Nordeste    ,2003,69
261290,São Benedito do Sul,PE,Nordeste    ,2003,63
261040,Parnamirim,PE,Nordeste    ,2003,34
261070,Paulista,PE,Nordeste    ,2003,73
261090,Pesqueira,PE,Nordeste    ,2003,63
261110,Petrolina,PE,Nordeste    ,2003,58
261140,Primavera,PE,Nordeste    ,2003,65
261150,Quipapá,PE,Nordeste    ,2003,46
261160,Recife,PE,Nordeste    ,2003,68
261190,Rio Formoso,PE,Nordeste    ,2003,62
261485,Tamandaré,PE,Nordeste    ,2003,66
261220,Salgueiro,PE,Nordeste    ,2003,60
261250,Santa Cruz do Capibaribe,PE,Nordeste    ,2003,12
261180,Ribeirão,PE,Nordeste    ,2003,43
220180,Bocaina,PI,Nordeste    ,2003,86
220170,Bertolínia,PI,Nordeste    ,2003,75
220160,Beneditinos,PI,Nordeste    ,2003,66
220140,Barro Duro,PI,Nordeste    ,2003,52
220120,Barras,PI,Nordeste    ,2003,53
220115,Baixa Grande do Ribeiro,PI,Nordeste    ,2003,86
220090,Aroazes,PI,Nordeste    ,2003,78
220030,Alto Longá,PI,Nordeste    ,2003,73
220020,Água Branca,PI,Nordeste    ,2003,16
220010,Agricolândia,PI,Nordeste    ,2003,52
221130,Valença do Piauí,PI,Nordeste    ,2003,62
221120,Uruçuí,PI,Nordeste    ,2003,66
221110,União,PI,Nordeste    ,2003,76
221100,Teresina,PI,Nordeste    ,2003,58
221090,Socorro do Piauí,PI,Nordeste    ,2003,79
221070,Simões,PI,Nordeste    ,2003,89
221060,São Raimundo Nonato,PI,Nordeste    ,2003,62
221040,São Miguel do Tapuio,PI,Nordeste    ,2003,66
221020,São José do Piauí,PI,Nordeste    ,2003,62
221000,São João do Piauí,PI,Nordeste    ,2003,66
220970,São Francisco do Piauí,PI,Nordeste    ,2003,83
220930,Santa Luz,PI,Nordeste    ,2003,63
220920,Santa Filomena,PI,Nordeste    ,2003,25
220890,Ribeiro Gonçalves,PI,Nordeste    ,2003,80
220880,Regeneração,PI,Nordeste    ,2003,52
220840,Piripiri,PI,Nordeste    ,2003,35
220820,Pio IX,PI,Nordeste    ,2003,59
220800,Picos,PI,Nordeste    ,2003,79
220790,Pedro II,PI,Nordeste    ,2003,82
220780,Paulistana,PI,Nordeste    ,2003,51
220770,Parnaíba,PI,Nordeste    ,2003,63
220760,Parnaguá,PI,Nordeste    ,2003,72
220750,Palmeirais,PI,Nordeste    ,2003,65
220700,Oeiras,PI,Nordeste    ,2003,60
220560,Landri Sales,PI,Nordeste    ,2003,70
220551,Juazeiro do Piauí,PI,Nordeste    ,2003,66
220550,José de Freitas,PI,Nordeste    ,2003,74
220540,Joaquim Pires,PI,Nordeste    ,2003,86
220520,Jaicós,PI,Nordeste    ,2003,76
220510,Itaueira,PI,Nordeste    ,2003,66
220470,Inhuma,PI,Nordeste    ,2003,69
220450,Guadalupe,PI,Nordeste    ,2003,77
220440,Gilbués,PI,Nordeste    ,2003,61
220390,Floriano,PI,Nordeste    ,2003,42
220370,Esperantina,PI,Nordeste    ,2003,87
220320,Curimatá,PI,Nordeste    ,2003,47
220310,Cristino Castro,PI,Nordeste    ,2003,77
220275,Colônia do Gurguéia,PI,Nordeste    ,2003,77
220270,Cocal,PI,Nordeste    ,2003,66
220260,Castelo do Piauí,PI,Nordeste    ,2003,65
220240,Capitão de Campos,PI,Nordeste    ,2003,62
220230,Canto do Buriti,PI,Nordeste    ,2003,56
220225,Canavieira,PI,Nordeste    ,2003,70
220210,Campinas do Piauí,PI,Nordeste    ,2003,71
220200,Buriti dos Lopes,PI,Nordeste    ,2003,1
220190,Bom Jesus,PI,Nordeste    ,2003,56
240050,Alexandria,RN,Nordeste    ,2003,47
240260,Ceará-Mirim,RN,Nordeste    ,2003,7
240360,Extremoz,RN,Nordeste    ,2003,0
241120,Santa Cruz,RN,Nordeste    ,2003,11
241200,São Gonçalo do Amarante,RN,Nordeste    ,2003,0
280740,Tobias Barreto,SE,Nordeste    ,2003,39
280020,Aquidabã,SE,Nordeste    ,2003,56
280030,Aracaju,SE,Nordeste    ,2003,49
280067,Boquim,SE,Nordeste    ,2003,63
280100,Campo do Brito,SE,Nordeste    ,2003,23
280120,Canindé de São Francisco,SE,Nordeste    ,2003,59
280140,Carira,SE,Nordeste    ,2003,47
280170,Cristinápolis,SE,Nordeste    ,2003,45
280200,Divina Pastora,SE,Nordeste    ,2003,23
280250,General Maynard,SE,Nordeste    ,2003,45
280280,Indiaroba,SE,Nordeste    ,2003,45
280290,Itabaiana,SE,Nordeste    ,2003,44
280310,Itabi,SE,Nordeste    ,2003,57
280320,Itaporanga d Ajuda,SE,Nordeste    ,2003,48
280330,Japaratuba,SE,Nordeste    ,2003,52
280340,Japoatã,SE,Nordeste    ,2003,46
280350,Lagarto,SE,Nordeste    ,2003,43
280360,Laranjeiras,SE,Nordeste    ,2003,51
280400,Maruim,SE,Nordeste    ,2003,54
280440,Neópolis,SE,Nordeste    ,2003,53
280450,Nossa Senhora da Glória,SE,Nordeste    ,2003,45
280480,Nossa Senhora do Socorro,SE,Nordeste    ,2003,49
280560,Porto da Folha,SE,Nordeste    ,2003,55
280570,Propriá,SE,Nordeste    ,2003,60
280580,Riachão do Dantas,SE,Nordeste    ,2003,23
280590,Riachuelo,SE,Nordeste    ,2003,52
280610,Rosário do Catete,SE,Nordeste    ,2003,54
280630,Santa Luzia do Itanhy,SE,Nordeste    ,2003,64
280650,Santa Rosa de Lima,SE,Nordeste    ,2003,46
280660,Santo Amaro das Brotas,SE,Nordeste    ,2003,57
280670,São Cristóvão,SE,Nordeste    ,2003,49
280710,Simão Dias,SE,Nordeste    ,2003,55
280130,Capela,SE,Nordeste    ,2003,40
280210,Estância,SE,Nordeste    ,2003,54
120038,Plácido de Castro,AC,Norte       ,2003,70
120034,Manoel Urbano,AC,Norte       ,2003,76
120001,Acrelândia,AC,Norte       ,2003,6
120033,Mâncio Lima,AC,Norte       ,2003,27
120030,Feijó,AC,Norte       ,2003,80
120025,Epitaciolândia,AC,Norte       ,2003,70
120020,Cruzeiro do Sul,AC,Norte       ,2003,77
120017,Capixaba,AC,Norte       ,2003,13
120013,Bujari,AC,Norte       ,2003,39
120010,Brasiléia,AC,Norte       ,2003,44
120070,Xapuri,AC,Norte       ,2003,48
120060,Tarauacá,AC,Norte       ,2003,76
120050,Sena Madureira,AC,Norte       ,2003,48
120045,Senador Guiomard,AC,Norte       ,2003,70
120043,Santa Rosa do Purus,AC,Norte       ,2003,87
120080,Porto Acre,AC,Norte       ,2003,23
120040,Rio Branco,AC,Norte       ,2003,75
130006,Amaturá,AM,Norte       ,2003,85
130068,Boa Vista do Ramos,AM,Norte       ,2003,0
130190,Itacoatiara,AM,Norte       ,2003,39
130200,Itapiranga,AM,Norte       ,2003,0
130240,Lábrea,AM,Norte       ,2003,3
130290,Maués,AM,Norte       ,2003,25
130340,Parintins,AM,Norte       ,2003,28
130395,São Sebastião do Uatumã,AM,Norte       ,2003,0
160027,Laranjal do Jari,AP,Norte       ,2003,81
160040,Mazagão,AP,Norte       ,2003,71
160050,Oiapoque,AP,Norte       ,2003,77
160053,Porto Grande,AP,Norte       ,2003,91
160055,Pracuúba,AP,Norte       ,2003,90
160060,Santana,AP,Norte       ,2003,68
160070,Tartarugalzinho,AP,Norte       ,2003,79
160080,Vitória do Jari,AP,Norte       ,2003,77
160023,Ferreira Gomes,AP,Norte       ,2003,94
160021,Cutias,AP,Norte       ,2003,86
160020,Calçoene,AP,Norte       ,2003,87
160010,Amapá,AP,Norte       ,2003,76
160030,Macapá,AP,Norte       ,2003,62
160025,Itaubal,AP,Norte       ,2003,20
150550,Paragominas,PA,Norte       ,2003,57
150530,Oriximiná,PA,Norte       ,2003,61
150520,Oeiras do Pará,PA,Norte       ,2003,51
150510,Óbidos,PA,Norte       ,2003,66
150506,Novo Repartimento,PA,Norte       ,2003,83
150500,Nova Timboteua,PA,Norte       ,2003,12
150480,Monte Alegre,PA,Norte       ,2003,42
150470,Moju,PA,Norte       ,2003,80
150442,Marituba,PA,Norte       ,2003,54
150440,Marapanim,PA,Norte       ,2003,55
150420,Marabá,PA,Norte       ,2003,26
150410,Magalhães Barata,PA,Norte       ,2003,65
150400,Limoeiro do Ajuru,PA,Norte       ,2003,49
150390,Juruti,PA,Norte       ,2003,77
150380,Jacundá,PA,Norte       ,2003,47
150370,Itupiranga,PA,Norte       ,2003,67
150360,Itaituba,PA,Norte       ,2003,73
150340,Inhangapi,PA,Norte       ,2003,50
150330,Igarapé-Miri,PA,Norte       ,2003,70
150300,Faro,PA,Norte       ,2003,73
150293,Dom Eliseu,PA,Norte       ,2003,67
150270,Conceição do Araguaia,PA,Norte       ,2003,62
150240,Castanhal,PA,Norte       ,2003,71
150230,Capitão Poço,PA,Norte       ,2003,73
150220,Capanema,PA,Norte       ,2003,68
150180,Breves,PA,Norte       ,2003,68
150178,Breu Branco,PA,Norte       ,2003,51
150170,Bragança,PA,Norte       ,2003,50
150140,Belém,PA,Norte       ,2003,46
150090,Augusto Corrêa,PA,Norte       ,2003,53
150080,Ananindeua,PA,Norte       ,2003,39
150070,Anajás,PA,Norte       ,2003,51
150060,Altamira,PA,Norte       ,2003,52
150040,Alenquer,PA,Norte       ,2003,74
150010,Abaetetuba,PA,Norte       ,2003,61
150560,Peixe-Boi,PA,Norte       ,2003,56
150570,Ponta de Pedras,PA,Norte       ,2003,26
150580,Portel,PA,Norte       ,2003,36
150600,Prainha,PA,Norte       ,2003,74
150613,Redenção,PA,Norte       ,2003,40
150620,Salinópolis,PA,Norte       ,2003,66
150640,Santa Cruz do Arari,PA,Norte       ,2003,6
150655,Santa Luzia do Pará,PA,Norte       ,2003,56
150658,Santa Maria das Barreiras,PA,Norte       ,2003,14
150660,Santa Maria do Pará,PA,Norte       ,2003,55
150680,Santarém,PA,Norte       ,2003,58
150710,São Caetano de Odivelas,PA,Norte       ,2003,1
150730,São Félix do Xingu,PA,Norte       ,2003,69
150740,São Francisco do Pará,PA,Norte       ,2003,5
150790,Soure,PA,Norte       ,2003,39
150795,Tailândia,PA,Norte       ,2003,37
150797,Terra Santa,PA,Norte       ,2003,68
150803,Tracuateua,PA,Norte       ,2003,64
150820,Vigia,PA,Norte       ,2003,74
150830,Viseu,PA,Norte       ,2003,41
150835,Vitória do Xingu,PA,Norte       ,2003,85
150540,Ourém,PA,Norte       ,2003,47
150210,Cametá,PA,Norte       ,2003,35
150590,Porto de Moz,PA,Norte       ,2003,10
150610,Primavera,PA,Norte       ,2003,3
150618,Rondon do Pará,PA,Norte       ,2003,76
150635,Santa Bárbara do Pará,PA,Norte       ,2003,6
150760,São Miguel do Guamá,PA,Norte       ,2003,17
110030,Vilhena,RO,Norte       ,2003,8
110034,Alvorada D Oeste,RO,Norte       ,2003,0
140020,Caracaraí,RR,Norte       ,2003,35
140045,Pacaraima,RR,Norte       ,2003,25
140047,Rorainópolis,RR,Norte       ,2003,11
140050,São João da Baliza,RR,Norte       ,2003,43
140060,São Luiz,RR,Norte       ,2003,42
140005,Alto Alegre,RR,Norte       ,2003,39
140002,Amajari,RR,Norte       ,2003,15
140010,Boa Vista,RR,Norte       ,2003,54
140015,Bonfim,RR,Norte       ,2003,41
140017,Cantá,RR,Norte       ,2003,51
140023,Caroebe,RR,Norte       ,2003,43
140028,Iracema,RR,Norte       ,2003,50
140030,Mucajaí,RR,Norte       ,2003,40
140040,Normandia,RR,Norte       ,2003,40
170220,Araguatins,TO,Norte       ,2003,14
170290,Axixá do Tocantins,TO,Norte       ,2003,0
171650,Pedro Afonso,TO,Norte       ,2003,0
171875,Rio Sono,TO,Norte       ,2003,0
320060,Aracruz,ES,Sudeste     ,2003,10
320120,Cachoeiro de Itapemirim,ES,Sudeste     ,2003,39
320150,Colatina,ES,Sudeste     ,2003,39
320230,Guaçuí,ES,Sudeste     ,2003,4
320310,Jerônimo Monteiro,ES,Sudeste     ,2003,31
320320,Linhares,ES,Sudeste     ,2003,23
320435,Rio Bananal,ES,Sudeste     ,2003,7
320490,São Mateus,ES,Sudeste     ,2003,50
320140,Castelo,ES,Sudeste     ,2003,29
320190,Domingos Martins,ES,Sudeste     ,2003,40
320210,Ecoporanga,ES,Sudeste     ,2003,33
320220,Fundão,ES,Sudeste     ,2003,39
320240,Guarapari,ES,Sudeste     ,2003,37
320300,Iúna,ES,Sudeste     ,2003,32
320350,Montanha,ES,Sudeste     ,2003,27
320370,Muniz Freire,ES,Sudeste     ,2003,28
320380,Muqui,ES,Sudeste     ,2003,29
320390,Nova Venécia,ES,Sudeste     ,2003,35
320400,Pancas,ES,Sudeste     ,2003,30
320405,Pedro Canário,ES,Sudeste     ,2003,27
320410,Pinheiros,ES,Sudeste     ,2003,35
320430,Presidente Kennedy,ES,Sudeste     ,2003,54
320455,Santa Maria de Jetibá,ES,Sudeste     ,2003,22
320010,Afonso Cláudio,ES,Sudeste     ,2003,28
320500,Serra,ES,Sudeste     ,2003,48
320510,Viana,ES,Sudeste     ,2003,57
320517,Vila Valério,ES,Sudeste     ,2003,21
320520,Vila Velha,ES,Sudeste     ,2003,42
320530,Vitória,ES,Sudeste     ,2003,44
320460,Santa Teresa,ES,Sudeste     ,2003,29
320035,Alto Rio Novo,ES,Sudeste     ,2003,20
320090,Barra de São Francisco,ES,Sudeste     ,2003,38
320130,Cariacica,ES,Sudeste     ,2003,63
310350,Araguari,MG,Sudeste     ,2003,1
316240,São João da Ponte,MG,Sudeste     ,2003,42
310070,Água Comprida,MG,Sudeste     ,2003,14
310090,Águas Formosas,MG,Sudeste     ,2003,12
310100,Águas Vermelhas,MG,Sudeste     ,2003,18
310160,Alfenas,MG,Sudeste     ,2003,19
310170,Almenara,MG,Sudeste     ,2003,16
310180,Alpercata,MG,Sudeste     ,2003,31
310190,Alpinópolis,MG,Sudeste     ,2003,25
310210,Alto Rio Doce,MG,Sudeste     ,2003,27
310220,Alvarenga,MG,Sudeste     ,2003,0
310260,Andradas,MG,Sudeste     ,2003,26
310340,Araçuaí,MG,Sudeste     ,2003,26
310470,Ataléia,MG,Sudeste     ,2003,13
310490,Baependi,MG,Sudeste     ,2003,36
310500,Baldim,MG,Sudeste     ,2003,47
310510,Bambuí,MG,Sudeste     ,2003,37
310550,Barão de Monte Alto,MG,Sudeste     ,2003,29
310590,Barroso,MG,Sudeste     ,2003,56
310620,Belo Horizonte,MG,Sudeste     ,2003,37
310670,Betim,MG,Sudeste     ,2003,47
310690,Bicas,MG,Sudeste     ,2003,41
310740,Bom Despacho,MG,Sudeste     ,2003,23
310760,Bom Jesus da Penha,MG,Sudeste     ,2003,23
310830,Borda da Mata,MG,Sudeste     ,2003,41
310840,Botelhos,MG,Sudeste     ,2003,19
310860,Brasília de Minas,MG,Sudeste     ,2003,37
310900,Brumadinho,MG,Sudeste     ,2003,38
310910,Bueno Brandão,MG,Sudeste     ,2003,26
310930,Buritis,MG,Sudeste     ,2003,14
311010,Caiana,MG,Sudeste     ,2003,31
311030,Caldas,MG,Sudeste     ,2003,30
311080,Campanário,MG,Sudeste     ,2003,37
311100,Campestre,MG,Sudeste     ,2003,27
311140,Campo Florido,MG,Sudeste     ,2003,17
311180,Canápolis,MG,Sudeste     ,2003,15
311230,Capelinha,MG,Sudeste     ,2003,35
311240,Capetinga,MG,Sudeste     ,2003,17
311250,Capim Branco,MG,Sudeste     ,2003,35
311260,Capinópolis,MG,Sudeste     ,2003,26
311280,Capitólio,MG,Sudeste     ,2003,32
311340,Caratinga,MG,Sudeste     ,2003,35
311370,Carlos Chagas,MG,Sudeste     ,2003,24
311455,Carneirinho,MG,Sudeste     ,2003,21
311500,Cascalho Rico,MG,Sudeste     ,2003,18
311510,Cássia,MG,Sudeste     ,2003,32
311530,Cataguases,MG,Sudeste     ,2003,29
311550,Caxambu,MG,Sudeste     ,2003,37
311580,Centralina,MG,Sudeste     ,2003,21
311783,Cônego Marinho,MG,Sudeste     ,2003,10
311787,Confins,MG,Sudeste     ,2003,30
311820,Conquista,MG,Sudeste     ,2003,15
311830,Conselheiro Lafaiete,MG,Sudeste     ,2003,39
311860,Contagem,MG,Sudeste     ,2003,27
311910,Corinto,MG,Sudeste     ,2003,37
311920,Coroaci,MG,Sudeste     ,2003,30
311940,Coronel Fabriciano,MG,Sudeste     ,2003,53
312080,Cruzília,MG,Sudeste     ,2003,34
312090,Curvelo,MG,Sudeste     ,2003,42
312120,Delfinópolis,MG,Sudeste     ,2003,22
312160,Diamantina,MG,Sudeste     ,2003,32
312200,Divino,MG,Sudeste     ,2003,41
312210,Divino das Laranjeiras,MG,Sudeste     ,2003,35
312230,Divinópolis,MG,Sudeste     ,2003,25
312370,Engenheiro Caldas,MG,Sudeste     ,2003,35
312380,Engenheiro Navarro,MG,Sudeste     ,2003,39
312410,Esmeraldas,MG,Sudeste     ,2003,20
312420,Espera Feliz,MG,Sudeste     ,2003,27
312490,Eugenópolis,MG,Sudeste     ,2003,29
312600,Florestal,MG,Sudeste     ,2003,36
312630,Fortaleza de Minas,MG,Sudeste     ,2003,20
312660,Francisco Dumont,MG,Sudeste     ,2003,31
312690,Frei Inocêncio,MG,Sudeste     ,2003,23
312710,Frutal,MG,Sudeste     ,2003,26
312780,Grão Mogol,MG,Sudeste     ,2003,27
312850,Guarará,MG,Sudeste     ,2003,26
312910,Gurinhatã,MG,Sudeste     ,2003,18
312970,Ibiraci,MG,Sudeste     ,2003,6
312980,Ibirité,MG,Sudeste     ,2003,39
313010,Igarapé,MG,Sudeste     ,2003,37
313060,Inconfidentes,MG,Sudeste     ,2003,20
313070,Indianópolis,MG,Sudeste     ,2003,22
313130,Ipatinga,MG,Sudeste     ,2003,53
313180,Itabirinha,MG,Sudeste     ,2003,24
313240,Itajubá,MG,Sudeste     ,2003,19
313320,Itanhomi,MG,Sudeste     ,2003,33
313350,Itapecerica,MG,Sudeste     ,2003,17
313370,Itatiaiuçu,MG,Sudeste     ,2003,41
313375,Itaú de Minas,MG,Sudeste     ,2003,24
313410,Itueta,MG,Sudeste     ,2003,27
313440,Iturama,MG,Sudeste     ,2003,25
313460,Jaboticatubas,MG,Sudeste     ,2003,31
313510,Janaúba,MG,Sudeste     ,2003,18
313520,Januária,MG,Sudeste     ,2003,27
313630,João Pinheiro,MG,Sudeste     ,2003,24
313665,Juatuba,MG,Sudeste     ,2003,46
313760,Lagoa Santa,MG,Sudeste     ,2003,42
313820,Lavras,MG,Sudeste     ,2003,25
313880,Luz,MG,Sudeste     ,2003,31
313980,Mar de Espanha,MG,Sudeste     ,2003,43
314010,Marilac,MG,Sudeste     ,2003,23
314015,Mário Campos,MG,Sudeste     ,2003,35
314020,Maripá de Minas,MG,Sudeste     ,2003,18
314070,Mateus Leme,MG,Sudeste     ,2003,38
314080,Matias Barbosa,MG,Sudeste     ,2003,42
314110,Matozinhos,MG,Sudeste     ,2003,38
314150,Mendes Pimentel,MG,Sudeste     ,2003,23
314180,Minas Novas,MG,Sudeste     ,2003,25
314210,Miradouro,MG,Sudeste     ,2003,19
314220,Miraí,MG,Sudeste     ,2003,28
314320,Monte Santo de Minas,MG,Sudeste     ,2003,25
314330,Montes Claros,MG,Sudeste     ,2003,51
314340,Monte Sião,MG,Sudeste     ,2003,40
314400,Mutum,MG,Sudeste     ,2003,25
314420,Nacip Raydan,MG,Sudeste     ,2003,28
314430,Nanuque,MG,Sudeste     ,2003,13
314480,Nova Lima,MG,Sudeste     ,2003,34
314520,Nova Serrana,MG,Sudeste     ,2003,31
313660,Nova União,MG,Sudeste     ,2003,32
314587,Orizânia,MG,Sudeste     ,2003,23
314640,Paineiras,MG,Sudeste     ,2003,22
314655,Pai Pedro,MG,Sudeste     ,2003,44
314700,Paracatu,MG,Sudeste     ,2003,33
314770,Passa Tempo,MG,Sudeste     ,2003,14
314800,Patos de Minas,MG,Sudeste     ,2003,25
314820,Patrocínio do Muriaé,MG,Sudeste     ,2003,33
314860,Peçanha,MG,Sudeste     ,2003,37
314870,Pedra Azul,MG,Sudeste     ,2003,31
314920,Pedrinópolis,MG,Sudeste     ,2003,24
314930,Pedro Leopoldo,MG,Sudeste     ,2003,40
314990,Perdões,MG,Sudeste     ,2003,24
315057,Pintópolis,MG,Sudeste     ,2003,25
315080,Piranga,MG,Sudeste     ,2003,23
315200,Pompéu,MG,Sudeste     ,2003,30
315250,Pouso Alegre,MG,Sudeste     ,2003,41
315280,Prata,MG,Sudeste     ,2003,26
315390,Raposos,MG,Sudeste     ,2003,38
315430,Resplendor,MG,Sudeste     ,2003,15
315450,Riacho dos Machados,MG,Sudeste     ,2003,28
